family,filename,source_note,is_malware,sha256,md5,file_size_bytes,file_entropy,architecture,compile_timestamp,timestamp_year,temporal_bucket,num_sections,characteristics,dll_characteristics,has_aslr,has_dep,has_cfg,no_protections,subsystem,image_base,size_of_image,size_of_headers,small_header_flag,checksum,checksum_is_zero,linker_version,os_version,used_data_directory_count,has_bound_imports,entry_point_rva,entry_point_section,ep_is_in_last_section,section_names,max_section_entropy,avg_section_entropy,high_entropy_flag,suspicious_section_name,raw_virtual_mismatch,packer_section_detected,empty_section_name_count,exec_section_count,rwx_section_flag,writable_exec_section_count,entropy_bucket_0_low,entropy_bucket_1,entropy_bucket_2,entropy_bucket_3,entropy_bucket_4_high,import_count,import_dll_count,zero_imports,few_imports_flag,unpack_imports_flag,unpack_imports_count,inject_imports_flag,inject_imports_count,anti_analysis_imports_flag,anti_analysis_imports_count,crypto_imports_flag,crypto_imports_count,network_imports_flag,network_imports_count,dynamic_resolution_flag,ordinal_only_import_count,ordinal_only_ratio,export_count,has_exports,has_digital_signature,has_debug_directory,has_tls,resource_count,has_overlay,overlay_entropy,ep_rva_zero,timestamp_anomaly,size_of_image_vs_file,packing_score,total_string_count,extracted_urls,extracted_ips,extracted_onions,extracted_domains,extracted_useragents,url_count,ip_count,has_url_strings,has_shell_strings,has_registry_strings,has_crypto_strings,has_inject_strings,has_network_strings,has_mutex_strings,extracted_mutexes,has_dynamic_api_strings,dynamic_api_string_count,has_useragent_strings,has_base64_blobs,base64_blob_count,has_filepath_strings,filepath_string_count,triage_score,triage_tier,triage_fired,family_match,family_confidence,family_scores
sality,2f06361e4a81ff059d074de638106e1b9aeba6885819b15391ef25997f537bf1.zip→2f06361e4a81ff059d074de638106e1b9aeba6885819b15391ef25997f537bf1.exe,manual,1,2f06361e4a81ff059d074de638106e1b9aeba6885819b15391ef25997f537bf1,44b42e92ffe33907c539d1135bb05239,567432,6.4388,x86,2011-06-07 12:38:41,2011,pre_2015,3,0x10f,0x0,0,0,0,1,2,0x400000,577536,4096,0,0,1,6.0,4.0,5,1,14068,.text,0,".text, .data, .rsrc",7.8783,4.6585,1,0,0,0,0,2,1,2,1,0,1,0,1,230,2,0,0,0,0,0,0,0,0,0,0,1,1,0,61,0.2652,0,0,1,0,0,3,1,7.4137,0,0,1.02,3,1763,http://crl.comodoca.com/COMODOCodeSigningCA2.crl0r | http://crl.usertrust.com/AddTrustExternalCARoot.crl05 | http://crl.usertrust.com/UTN-USERFirst-Object.crl05 | http://crl.usertrust.com/UTN-USERFirst-Object.crl0t | http://crt.comodoca.com/COMODOCodeSigningCA2.crt0$ | http://crt.usertrust.com/UTNAddTrustObject_CA.crt0% | http://ns.adobe.com/exif/1.0/ | http://ns.adobe.com/photoshop/1.0/ | http://ns.adobe.com/tiff/1.0/ | http://ns.adobe.com/xap/1.0/ | http://ns.adobe.com/xap/1.0/mm/ | http://ns.adobe.com/xap/1.0/sType/ResourceRef# | http://ocsp.comodoca.com0 | http://ocsp.usertrust.com0 | http://purl.org/dc/elements/1.1/ | http://www.iec.ch | http://www.usertrust.com1 | http://www.w3.org/1999/02/22-rdf-syntax-ns# | https://secure.comodo.net/CPS0A,,,,,19,0,1,0,0,0,1,1,1,""" id=""W5M0MpCehiHzreSzNTczkc9d""?> <x:xmpmeta xmlns:x=""adobe:ns:meta/"" x:xmptk=""A",0,0,0,0,0,1,6,47,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Mutex name strings; Injection-related strings; Network/C2 API imports,Sality,WEAK,Sality:80% | Virut:75% | Zeus:67% | Upatre:60%
sality,65d452037fe5b0178ba3d8b1ae2f7b556d5a06f93e1079725637251fca3875cd.zip→65d452037fe5b0178ba3d8b1ae2f7b556d5a06f93e1079725637251fca3875cd.exe,manual,1,65d452037fe5b0178ba3d8b1ae2f7b556d5a06f93e1079725637251fca3875cd,f04527ab6fbe2e2c9def4ea5c400c753,164352,7.9356,x86,2001-08-17 20:48:55,2001,pre_2015,3,0x10f,0x8000,0,0,0,1,3,0x1000000,102400,1024,0,0,1,7.0,5.1,5,1,13728,.text,0,".text, .data, .rsrc",7.9646,6.5628,1,0,1,0,0,2,1,2,0,1,0,1,1,75,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,3,1,7.994,0,0,0.62,5,729,,,,,,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,49,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; High-entropy section (encrypted payload); Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Virut,WEAK,Virut:88% | Sality:80% | Zeus:75% | Upatre:60%
sality,6702fef486a9118c11cbd50a3d920950a3e239332b4e2edc7ae84bd3c8951191.zip→6702fef486a9118c11cbd50a3d920950a3e239332b4e2edc7ae84bd3c8951191.exe,manual,1,6702fef486a9118c11cbd50a3d920950a3e239332b4e2edc7ae84bd3c8951191,63b6cebefec52083ac42eb8a39ab6683,233472,7.5165,x86,2018-02-01 20:18:00,2018,2015_2019,5,0x10f,0x0,0,0,0,1,2,0x400000,245760,1024,0,0,1,2.50,4.0,3,0,4096,.code,0,".code, .text, .rdata, .data, .rsrc",7.7698,6.4269,1,0,0,0,0,3,1,2,0,1,1,1,2,130,9,0,0,1,2,0,0,1,2,0,0,0,0,1,0,0.0,0,0,0,0,0,12,0,0.0,0,0,1.05,5,977,,6.0.0.0,,,,0,1,0,0,0,0,0,1,0,,1,1,0,1,1,0,0,58,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); High-entropy section (encrypted payload); Network/C2 strings,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:88% | Trickbot:75%
sality,6ce384777feb1be07abaa5d2ce88fb2b5841d036118c01e00e4e375f06580a33.zip→6ce384777feb1be07abaa5d2ce88fb2b5841d036118c01e00e4e375f06580a33.exe,manual,1,6ce384777feb1be07abaa5d2ce88fb2b5841d036118c01e00e4e375f06580a33,dd8189d7cf0a30fdfc78b2e36c5f01c0,1330688,7.929,x86,2022-11-22 05:47:14,2022,2020_2022,4,0x10f,0x0,0,0,0,1,2,0x400000,2818048,4096,0,0,1,6.0,4.0,2,0,2727936,�Kb�u,1,"upx0, upx1, .rsrc, �kb�u",7.9315,4.988,1,1,0,1,0,3,1,3,1,1,0,0,2,17,14,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0.0588,0,0,0,0,0,2,0,0.0,0,0,2.12,7,12872,http://ùZèw:,5.2.0.0 | 6.0.0.0,,,,1,2,1,0,0,0,1,1,0,,1,3,0,1,2,1,14,76,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings; Suspicious/non-standard section name; Known packer section name detected; Entry point in last section; Injection-related strings,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:100% | Trickbot:94%
sality,7fb1ef9b5fbdebbbb313c2e0b4fa26ed3eb4131eb31d95a065613cf0ae7abf1c.zip→7fb1ef9b5fbdebbbb313c2e0b4fa26ed3eb4131eb31d95a065613cf0ae7abf1c.exe,manual,1,7fb1ef9b5fbdebbbb313c2e0b4fa26ed3eb4131eb31d95a065613cf0ae7abf1c,cd2bc61f1d20fa8f7a65c66bc66e2ae5,176128,6.6049,x86,2002-11-30 15:24:32,2002,pre_2015,4,0x10f,0x0,0,0,0,1,2,0x400000,180224,4096,0,0,1,7.0,4.0,4,0,15242,.text,0,".text, .rdata, .data, .rsrc",6.899,4.4878,0,0,0,0,0,2,1,2,2,0,1,1,0,66,3,0,0,1,5,0,0,1,3,0,0,0,0,1,0,0.0,0,0,0,1,0,22,0,0.0,0,0,1.02,4,544,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,1,2,1,1,57,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Trickbot:88% | Sality:87% | Zeus:83%
sality,83eaedff3f924be2f353caf7b6139959fbfcd4d0a0e853f355f1b099f5962dca.zip→83eaedff3f924be2f353caf7b6139959fbfcd4d0a0e853f355f1b099f5962dca.exe,manual,1,83eaedff3f924be2f353caf7b6139959fbfcd4d0a0e853f355f1b099f5962dca,ff6e3b50a284b900f2b8e82011b71b6e,8114176,6.6333,x86,2010-06-12 18:41:24,2010,pre_2015,6,0x30f,0x0,0,0,0,1,2,0x400000,8155136,1024,0,0,1,2.56,4.0,2,0,4768,.text,0,".text, .data, .rdata, .bss, .idata, .rsrc",7.9513,5.1215,1,0,0,0,0,2,1,2,1,2,1,1,1,431,13,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.0,0,0,0,0,0,4,0,0.0,0,0,1.01,4,16748,http://qt.nokia.com/ | http://qt.nokia.com/products/licensing | http://www.gnu.org/licenses/ | http://www.w3.org/1999/xlink | http://www.w3.org/2000/xmlns/ | http://www.w3.org/TR/REC-html40/strict.dtd | http://www.w3.org/XML/1998/namespace,1.3.5.7,,gmail.com | www.inkscape.org,,7,1,1,0,0,0,1,1,0,,1,1,0,1,115,1,28,62,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings; Injection-related strings,Sality,WEAK,Sality:93% | Virut:88% | Zeus:83% | Trickbot:81%
sality,83f08985cb0b16f7003bf3a71819cba4bb5bf53cfe0a4bdb4fec5131d46ba6f5.zip→83f08985cb0b16f7003bf3a71819cba4bb5bf53cfe0a4bdb4fec5131d46ba6f5.exe,manual,1,83f08985cb0b16f7003bf3a71819cba4bb5bf53cfe0a4bdb4fec5131d46ba6f5,80d323d7c88ca6e6eac2e49e60d643b4,320309,7.8426,x86,1992-06-19 22:22:17,1992,pre_2015,3,0x818f,0x0,0,0,0,1,2,0x400000,602112,4096,0,0,1,2.25,1.0,3,0,520640,UPX1,0,"upx0, upx1, .rsrc",7.9164,5.2544,1,1,0,1,0,3,1,3,1,0,0,0,2,12,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,1,68,1,7.1842,0,1,1.88,5,2239,http://www.screenmate.net,,,andyart.com | www.andyart.com,,1,0,1,0,0,1,0,1,0,,1,1,0,0,0,0,0,65,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Suspicious/non-standard section name; Known packer section name detected; Timestamp anomaly (forged); TLS directory (pre-EP execution); Crypto-related strings,Virut,WEAK,Virut:100% | Sality:93% | Zeus:92% | Upatre:80%
sality,8ef9996674f3da03c06cf82c719b86a68b4025bbcb358a4c040b5e65a47c78d0.zip→8ef9996674f3da03c06cf82c719b86a68b4025bbcb358a4c040b5e65a47c78d0.exe,manual,1,8ef9996674f3da03c06cf82c719b86a68b4025bbcb358a4c040b5e65a47c78d0,438595c4a126a49da4ede01eb49cadbb,66561,7.9758,x86,2010-11-05 00:25:00,2010,pre_2015,1,0x10f,0x0,0,0,0,1,2,0x400000,73728,512,0,0,1,6.0,4.0,2,0,4112,.text,1,.text,7.986,7.986,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,-0.0,0,0,1.11,5,294,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Overlay data (appended payload); Entry point in last section,Sality,PROBABLE,Sality:93% | Upatre:80% | Virut:75% | Zeus:75%
sality,93ae1e3a03f14d568f81503cbd408294b7abbf7c252a1653635b40e96400ea2e.zip→93ae1e3a03f14d568f81503cbd408294b7abbf7c252a1653635b40e96400ea2e.exe,manual,1,93ae1e3a03f14d568f81503cbd408294b7abbf7c252a1653635b40e96400ea2e,0e5c0fb11b4e1ffd4040fafa3416f8b2,2825728,7.9649,x86,1970-01-01 00:00:00,0,timestamp_invalid,4,0x30f,0x0,0,0,0,1,2,0x400000,2838528,1024,0,0,1,6.0,4.0,3,0,5369,.text,0,".text, .rdata, .bss, .rsrc",7.9883,5.0711,1,0,0,0,0,2,1,2,1,1,0,0,2,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,0,0.0,0,1,1.0,3,11381,http://www.w3.org/2001/XMLSchema-instance,8.7.2.5,,,,1,1,1,0,0,0,0,1,0,,0,0,0,0,0,1,3,38,HIGH,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings; Timestamp anomaly (forged),Sality,WEAK,Sality:80% | Virut:75% | Zeus:50% | Upatre:30%
sality,942bef800c80c6d9b987a8bab03fecea85435e3cc36dd274e5683841e4dee2a1.zip→942bef800c80c6d9b987a8bab03fecea85435e3cc36dd274e5683841e4dee2a1.exe,manual,1,942bef800c80c6d9b987a8bab03fecea85435e3cc36dd274e5683841e4dee2a1,446a2f8c78e62af530fbde074f052bf6,66561,7.9762,x86,2010-11-05 00:25:00,2010,pre_2015,1,0x10f,0x0,0,0,0,1,2,0x400000,73728,512,0,0,1,6.0,4.0,2,0,4112,.text,1,.text,7.9864,7.9864,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,-0.0,0,0,1.11,5,292,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Overlay data (appended payload); Entry point in last section,Sality,PROBABLE,Sality:93% | Upatre:80% | Virut:75% | Zeus:75%
sality,9df03f51fa127f06ec02e4fe6ce257e1b814b9d82bf323416d19db37d7218411.zip→9df03f51fa127f06ec02e4fe6ce257e1b814b9d82bf323416d19db37d7218411.exe,manual,1,9df03f51fa127f06ec02e4fe6ce257e1b814b9d82bf323416d19db37d7218411,3af00e315b7e017d5edd65c364e6b2bf,28627968,6.8898,x86,2014-02-25 21:59:19,2014,pre_2015,5,0x10f,0x0,0,0,0,1,2,0x400000,28643328,1024,0,0,1,2.50,4.0,3,0,4096,.code,0,".code, .text, .rdata, .data, .rsrc",7.7874,6.3936,1,0,0,0,0,3,1,2,0,1,1,1,2,184,7,0,0,1,2,0,0,1,4,0,0,0,0,1,0,0.0,0,0,0,0,0,3,0,0.0,0,0,1.0,5,69132,,1.0.0.0 | 6.0.0.0,,Xiph.Org | m.Eu | y.cc,,0,2,1,0,0,1,0,1,0,,1,1,0,0,0,1,19,62,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings; Crypto-related strings,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:88% | Zeus:83%
sality,a042c945da3a113dfcc4f17621dad96457a14874e55f45e90fcd1c1fb9726953.zip→a042c945da3a113dfcc4f17621dad96457a14874e55f45e90fcd1c1fb9726953.exe,manual,1,a042c945da3a113dfcc4f17621dad96457a14874e55f45e90fcd1c1fb9726953,eb2c2c4f6d4a732d1441a5cbef18d155,1266987,7.9956,x86,2004-12-17 08:58:40,2004,pre_2015,3,0x10f,0x0,0,0,0,1,2,0x400000,278528,4096,0,0,1,6.0,4.0,2,0,189792,UPX1,0,"upx0, upx1, .rsrc",7.9132,5.253,1,1,0,1,0,3,1,3,1,0,0,0,2,11,9,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0909,0,0,0,0,0,12,1,7.9986,0,0,0.22,5,5812,http://w.clicíÿÏÿkteam.com,1.0.0.0 | 6.0.0.0,,,,1,2,1,0,0,0,0,1,0,,1,1,0,0,0,1,1,63,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Suspicious/non-standard section name; Known packer section name detected,Virut,WEAK,Virut:100% | Zeus:100% | Sality:93% | Upatre:80%
sality,a865db64819d48be0bb2d15ac649b8e38823593aad09dc9af315441cdbcd598b.zip→a865db64819d48be0bb2d15ac649b8e38823593aad09dc9af315441cdbcd598b.exe,manual,1,a865db64819d48be0bb2d15ac649b8e38823593aad09dc9af315441cdbcd598b,ca47db9bb24f6008cc33a149c809da50,1449984,6.7266,x86,2009-10-22 04:55:04,2009,pre_2015,4,0x10f,0x0,0,0,0,1,2,0x400000,1470464,4096,0,0,1,6.0,4.0,3,0,340592,.text,0,".text, .rdata, .data, .rsrc",7.6041,6.2995,1,0,0,0,0,2,1,2,0,1,1,1,1,258,10,0,0,1,2,0,0,1,3,0,0,0,0,1,54,0.2093,0,0,0,0,0,19,0,0.0,0,0,1.01,5,5058,,,,r2.xyz | r3.xyz | r4.xyz | r5.xyz | v1.xyz,,0,0,1,0,1,0,0,1,0,,1,2,0,0,0,1,73,60,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:88% | Zeus:83%
sality,b035c0d4a9bcaf0291c28662da3efdbb43296bbff24e96a0252a95998d91c972.zip→b035c0d4a9bcaf0291c28662da3efdbb43296bbff24e96a0252a95998d91c972.exe,manual,1,b035c0d4a9bcaf0291c28662da3efdbb43296bbff24e96a0252a95998d91c972,f87d87e29dc10f83ff385a6fc3f754c4,4961853,6.335,x86,2011-11-25 06:40:32,2011,pre_2015,9,0x30f,0x0,0,0,0,1,2,0x400000,3301376,1024,0,0,1,2.21,4.0,4,0,4416,.text,0,".text, .data, .rdata, .eh_fram, .bss, .idata, .crt, .tls, .rsrc",6.3371,3.4709,0,1,0,0,0,2,1,2,4,2,3,0,0,611,15,0,0,1,4,0,0,1,7,0,0,0,0,1,0,0.0,0,0,0,0,1,19,1,5.933,0,0,0.67,4,16677,http://asafesite.com/software/pcssb/facebook.php | http://facebook.com/,1.0.0.0 | 6.0.0.0,,www.google.com,,2,2,1,0,1,1,1,1,0,,1,2,0,1,27,0,0,68,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Suspicious/non-standard section name; TLS directory (pre-EP execution); Crypto-related strings; Injection-related strings,Emotet,WEAK,Emotet:100% | Upatre:100% | Virut:94% | Zeus:92%
sality,b2684d946ac54dade093b82ee85308153d5c26de3241c2623ddaa56b9cfb815a.zip→b2684d946ac54dade093b82ee85308153d5c26de3241c2623ddaa56b9cfb815a.exe,manual,1,b2684d946ac54dade093b82ee85308153d5c26de3241c2623ddaa56b9cfb815a,8d820d4c1f4df5b6d503e45124dbed94,2315760,6.8289,x86,2021-12-15 01:06:59,2021,2020_2022,5,0x103,0x8140,1,1,0,0,2,0x400000,2338816,1024,0,0,1,14.16,5.1,7,0,482065,.text,0,".text, .rdata, .data, .rsrc, .reloc",7.5212,6.5105,1,0,0,0,0,2,1,2,0,1,1,1,2,285,12,0,0,1,5,1,1,1,6,1,1,1,6,1,17,0.0596,0,0,1,1,1,3,1,7.3722,0,0,1.01,4,15244,http://cacerts.digicert.com/DigiCertAssuredIDRootCA.crt0 | http://cacerts.digicert.com/DigiCertSHA2AssuredIDTimestampingCA.crt0 | http://crl.certum.pl/ca.crl0h | http://crl3.digicert.com/DigiCertAssuredIDRootCA.crl0P | http://crl3.digicert.com/sha2-assured-ts.crl02 | http://crl4.digicert.com/DigiCertAssuredIDRootCA.crl0: | http://crl4.digicert.com/sha2-assured-ts.crl0 | http://ocsp.digicert.com0C | http://ocsp.digicert.com0O | http://repository.certum.pl/ca.cer09 | http://repository.certum.pl/ctnca.cer09 | http://repository.certum.pl/wotrus-csca.cer0 | http://subca.crl.certum.pl/ctnca.crl0k | http://subca.ocsp-certum.com0. | http://subca.ocsp-certum.com01 | http://wotrus-csca.crl.certum.pl/wotrus-csca.crl0w | http://wotrus-csca.ocsp-certum.com07 | http://www.certum.pl/CPS0 | http://www.digicert.com/CPS0 | https://curl.se/docs/alt-svc.html | https://curl.se/docs/http-cookies.html | https://www.certum.pl/CPS0 | https://www.digicert.com/CPS0 | https://www.openssl.org/docs/faq.html,1.3.6.1 | 5.5.7.3 | 6.0.0.0,,example.com,,24,3,1,0,1,1,0,1,1,666666666666666666666666666666666666666666666666\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,1,2,0,1,13,1,26,75,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Process injection API imports; Overlay data (appended payload); Network/C2 strings; Mutex name strings; TLS directory (pre-EP execution); Crypto-related strings; Network/C2 API imports,Trickbot,WEAK,Trickbot:100% | Emotet:100% | Formbook:100% | Sality:87%
sality,b594e7d2cd6cdaecba9978ca0929ac083d9588cf842c69475e477f442c6de66d.zip→b594e7d2cd6cdaecba9978ca0929ac083d9588cf842c69475e477f442c6de66d.exe,manual,1,b594e7d2cd6cdaecba9978ca0929ac083d9588cf842c69475e477f442c6de66d,dac7bd54b42baf4e9091740692c652e7,314880,6.3735,x86,2019-07-30 08:52:50,2019,2015_2019,3,0x10f,0x0,0,0,0,1,2,0x400000,585728,4096,0,0,1,2.50,4.0,2,0,311280,UPX1,0,"upx0, upx1, .rsrc",7.9764,4.6519,1,1,0,1,0,3,1,3,1,0,1,0,1,12,9,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,7,0,0.0,0,0,1.86,6,517,,6.0.0.0,,,,0,1,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,59,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Network/C2 strings; Suspicious/non-standard section name; Known packer section name detected,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:100% | Zeus:75%
sality,b7ba3f457b92a170afefec68895af36b77f72cf18438dde15318a27c3533db91 (1).zip→b7ba3f457b92a170afefec68895af36b77f72cf18438dde15318a27c3533db91.exe,manual,1,b7ba3f457b92a170afefec68895af36b77f72cf18438dde15318a27c3533db91,eec30e51d456a3f935096d26e8881d12,253952,6.3141,x86,2004-12-17 00:32:04,2004,pre_2015,4,0x10f,0x0,0,0,0,1,2,0x400000,253952,4096,0,0,1,6.0,4.0,3,0,31798,.text,0,".text, .rdata, .data, .rsrc",6.4101,5.2353,0,0,0,0,0,2,1,2,1,1,2,0,0,186,10,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0.0054,0,0,0,0,0,16,0,0.0,0,0,1.0,2,1112,,1.0.0.0 | 6.0.0.0,,,,0,2,0,0,1,0,0,1,0,,1,1,0,0,0,1,1,44,HIGH,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; Hardcoded file paths; Process injection API imports; Network/C2 strings,Zeus,WEAK,Zeus:83% | Virut:81% | Sality:80% | Emotet:50%
